chapter,questions,label
139,Renal Corpuscle: What is the recurrent recurrent recurrent,0
139,Visual Connection: What is the visual connection between a computer and a visual connection?,0
139,Which of the following is not a key step in the urea cycle?,0
139,What are the suprarenal glands located on top of?,0
139,What is the main source of urine excreted by the kidney?,0
139,"Nephrologists are often referred to a doctor for kidney problems, kidney stones, or",0
139,Osmoconformers and Osmoregulators are also known as Os,0
139,Hormones are produced by Hormones. Hormones are produced by,0
139,Career Connection Dialysis Technicians are employed by the American Society of Dialysis Technicians.,0
139,The renal pyramids are located in the medulla.,0
139,What are dialysis technicians responsible for?,0
139,Define osmosis and explain its role within molecules.,0
139,Which of the following statements about the kidney is false?,0
139,Which of the following is correct about the arcuate arteries?,0
139,What is the volume of glomerular filtrate formed per minute by the kidneys?,0
139,ANP is released by cells in the atrium of the heart in response to high blood pressure,0
139,41.1 Osmoregulation and Osmotic Balance Learning Objectives By the end,0
139,The Bowman’s capsule surrounds the glomerulus.,0
139,Function Function Function Function Function Function Function Function Function Function Function Function Function Function Function Function Function Function Function,0
139,Aldosterone is an aldosterone derivative.,0
139,Which of the following is not an anions of chloride?,0
140,"The ________ can be directly attributed to the digital divide, because differential ability to access the internet leads directly to a differential ability to use the knowledge found on the internet.",1
140,The fact that your cell phone is using outdated technology within a year or two of purchase is an example of ____________.,1
140,The history of technology began _________.,1
140,"When it comes to technology, media, and society, which of the following is true?",1
140,"If the U.S. Patent Office were to issue a patent for a new type of tomato that tastes like a jellybean, it would be issuing a _________ patent?",1
140,Which of the following is the primary component of the evolutionary model of technological change?,1
140,Which of the following is not a form of new media?,1
140,Research regarding video game violence suggests that _________.,1
140,"Comic books, Wikipedia, MTV, and a commercial for Coca-Cola are all examples of:",1
140,"When Japanese scientists develop a new vaccine for swine flu and offer that technology to American pharmaceutical companies, __________ has taken place.",1
140,Which of the following is not a risk of media globalization?,1
140,"The government of __________ blocks citizens’ access to popular new media sites like Facebook, YouTube, and Twitter.",1
140,"A parent secretly monitoring the babysitter through the use of GPS, site blocker, and nanny cam is a good example of:",1
140,The use of Facebook to create an online persona by only posting images that match your ideal self exemplifies the_____________ that can occur in forms of new media.,1
140,"_________ tend to be more pro-technology, while _______ view technology as a symbol of the coldness of modern life.",1
140,"When it comes to media and technology, a functionalist would focus on:",1
140,Changing Functions can be a life-changing experience for people who are able to,0
140,Which of the following is not a form of new media?,0
140,Entertainment Function: Entertainment Function: Entertainment Function: Entertainment Function: Entertainment Function: Entertainment Function: Entertainment,0
140,Homogenization and Fragmentation are two processes that are involved in Homogen,0
140,Which of the following is correct about China’s social media strategy?,0
140,Which of the following is not an example of a product of the Stone Age?,0
140,What is the fastest-moving way that societies communicate today?,0
140,Globalization is a result of the Technological Globalization.,0
140,What is the evolutionary model of technological change?,0
140,Funktionalism is defined as the practice of focusing on the individual rather than the group.,0
140,Commercial Function: Commercial Function is a function of the commercial function of the commercial function.,0
140,What is the main reason for the decline in newspaper circulation?,0
140,What Is Technology?,0
140,What is the primary vehicle of media globalization?,0
140,What is panoptic surveillance?,0
140,What is the term for a stocking that gets “runs” after a few,0
140,Which of the following is not a benefit of technological diffusion?,0
140,Which of the following is correct about the digital divide?,0
140,What is the worldwide integration of media through the cross-cultural exchange of ideas called?,0
140,Which of the following is not a trend that has influenced the way consumers view television programs,0
140,What is the socializing influence of media compared to other agents of socialization?,0
140,What is the business practice of planning for a product to be obsolete or unusable from,0
140,Which of the following is correct about online female avatars?,0
140,What is the gender gap in tech-related fields?,0
140,Which of the following is not a major American television network?,0
140,Which of the following is not a reason for the creation of a program to connect banks,0
140,Which of the following is not a risk of media globalization?,0
140,Which of the following is not a major problem with crowd-sourced sites like Yelp,0
140,What is the most recent trend in media?,0
140,Which of the following is not a benefit of television advertising?,0
140,Which of the following is not true of Friedman’s theory?,0
140,Which of the following is not a problem with the digital divide?,0
141,Which of the following product situations is better suited to job order costing than to process costing?,1
141,A job order costing system is most likely used by which of the following?,1
141,Which of the following is a prime cost?,1
141,Which of the following is a conversion cost?,1
141,"During production, to what are the costs in job order costing applied?",1
141,Which document lists the inventory that will be removed from the raw materials inventory?,1
141,"Which document shows the cost of direct materials, direct labor, and overhead applied for each specific job?",1
141,Which document lists the total direct materials used in a specific job?,1
141,Which document lists the total direct labor used in a specific job?,1
141,Assigning indirect costs to specific jobs is completed by which of the following?,1
141,"In a job order cost system, which account shows the overhead used by the company?",1
141,"In a job order cost system, raw materials purchased are debited to which account?",1
141,"In a job order cost system, overhead applied is debited to which account?",1
141,"In a job order cost system, factory wage expense is debited to which account?",1
141,"In a job order cost system, utility expense incurred is debited to which account?",1
141,"In a job order cost system, indirect labor incurred is debited to which account?",1
141,The activity base for service industries is most likely to be ________.,1
141,Which of the following is correct about the direct labor cost?,0
141,Which of the following is correct about Star Wars: The Force Awakens?,0
141,Which of the following is not a key consideration in the Maria’s Market pricing system?,0
141,What is a process costing system?,0
141,Which of the following is correct about Dinosaur Vinyl?,0
141,Industrielle Industrielle Industrielle Industrielle Industriell,0
141,Which of the following is not a benefit of using a job order costing system?,0
141,Which of the following is not a direct cost to the product?,0
141,What is an example of a cost that is not uniform throughout the year?,0
141,Which of the following is not a problem with Marshall’s?,0
141,The balance in manufacturing overhead is a debit balance of $210: The balance in manufacturing overhead,0
141,What is job order costing used for?,0
141,What is the method used when expenses exist but there is no direct expected benefit?,0
141,"Natural or synthetic biological ingredients are often found in foods, beverages, and cosmetics.",0
141,Solution: What is the problem with the problem with the problem with the problem with the problem with,0
141,Which of the following is not a method used by larger companies to adjust for overapplied,0
141,Which of the following accounts is a subsidiary of the general raw materials inventory?,0
141,"In the overhead costing process, overhead costs that cannot be traced directly to the product produced",0
141,Which of the following is not a component of manufacturing overhead?,0
141,Exemples of examples of examples of examples of examples of examples of examples of examples of,0
141,Which of the following is not a method used to determine overhead costs for a business?,0
141,Costs are recorded in Job Order Costing versus Process Costing in Job Order Costing,0
141,The cost of each meal option should be considered for each option.,0
141,Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry Jewelry,0
141,Which of the following is not a major issue in all of the contracts?,0
141,Which of the following is not a cost of direct labor?,0
141,Raw Materials Inventory of the United States is a record of raw materials inventory.,0
141,Work in Process Inventory: Work in Process Inventory is a part of the Work in Process Inventory,0
141,Kraken Boardsports is a boardsports company that specializes in boardsports,0
141,"In addition to the raw materials and work in process inventories, the cost of goods sold can",0
141,"In Figure 4.8, the beginning balances and purchases in each of the accounts are shown.",0
141,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
141,"On April 10, the labor time sheet for Job MAC001 is recorded through this entry:",0
141,Selecting an Estimated Activity Base Base is a step in selecting an Estimated,0
142,All of the following are features of sales contracts except:,1
142,What source of law governs sales contracts?,1
142,"Examples of a defect in a breach of the implied warranty of merchantability, include all of the following except:",1
142,The following are possible remedies to buyers under the UCC:,1
142,What is a requirement contract?,0
142,Implied Warranties are essentially warrants that are issued by the United States Department of,0
142,The UCC allows buyers to cancel a contract for nonconforming goods and to seek remedies,0
142,Express and Implied Warranties are issued by the United States Department of Commerce.,0
142,Obtain specific performance to achieve specific performance.,0
142,"In a corporate document, an individual who describes himself or herself as a merchant is",0
142,UCC 2-310(a)(iii)(iii)(a,0
142,A seller on an online auction site is a seller who is listed on an auction site.,0
143,Which of these is an example of a commodity?,1
143,When did the first economies begin to develop?,1
143,What is the most important commodity in a postindustrial society?,1
143,In which sector of an economy would someone working as a software developer be?,1
143,Which is an economic policy based on national policies of accumulating silver and gold by controlling markets with colonies and other countries through taxes and customs charges?,1
143,Who was the leading theorist on the development of socialism?,1
143,The type of socialism now carried on by Russia is a form of ______ socialism.,1
143,Among the reasons socialism never developed into a political movement in the United States was that trade unions _________.,1
143,Which country serves as an example of convergence?,1
143,Which of the following is not an aspect of globalization?,1
143,One reason critics oppose globalization is:,1
143,"All of the following are characteristics of global cities, except:",1
143,Which of the following is not a characteristic of multinational corporations?,1
143,Which is evidence that the United States workforce is largely a meritocracy?,1
143,If someone does not earn enough money to pay for the essentials of life he or she is said to be _____ poor.,1
143,What is the most valuable commodity of the modern era?,0
143,"219, 216, 219, 219, 219, 219, 2",0
143,What is the name of the North American Free Trade Agreement?,0
143,Somalia is a country in which Somalia is located.,0
143,Proudon believed that property was theft because of its ownership. What did he believe?,0
143,"$54,600 is the sum of $54,600.",0
143,"$47,200 in cash is spent on the purchase of a home for the purchase of",0
143,Women in the Workforce are more likely to be women than men in the workforce.,0
143,Which of the following is correct about the growth of jobs that require a master’s degree,0
143,"$600,000 is about 600,000 of which is about $600,000 of which",0
143,Malawi is a country of about a million people. Malawi is the only country in the,0
143,Which of the following is correct about the job market in the United States?,0
143,What was the main cause of modern socialism?,0
143,6 did 6 1 6 1 6 1 6 6 1 6 6 1 6 6 6 6 6,0
143,Which of the following is not a service job?,0
143,"What is the Economics of Agricultural, Industrial, and Postindustrial Societies?",0
143,Which of the following is correct about the Industrial Revolution?,0
143,Capitalism in Practice is a practice that is a result of capitalism in,0
143,"A Functionalist Perspective, the Functionalist Perspective is a functionalist perspective.",0
143,Which of the following is not a major influence on Karl Marx?,0
143,What are the headquarters of nongovernmental organizations such as the United Nations?,0
143,What is the theory that societies move toward similarity over time as their economies develop?,0
143,Which of the following is not a benefit of improved plantations?,0
143,Which of the following is not a component of the global economy?,0
143,Which of the following is not a reason for the increase in outsourcing of manufacturing jobs to developing,0
143,222 222 222 222 222 222 222 222 222,0
143,"$57,000 is the sum of the sum of the remaining $57,700.",0
143,What is the American dream based on?,0
143,What was the primary occupation of the early hunter-gatherer?,0
143,Which of the following is not a sociological perspective that would view her nonconventional,0
144,"In a plant’s male reproductive organs, development of pollen takes place in a structure known as the ________.",1
144,The stamen consists of a long stalk called the filament that supports the ________.,1
144,The ________ are collectively called the calyx.,1
144,The pollen lands on which part of the flower?,1
144,"After double fertilization, a zygote and ________ form.",1
144,The fertilized ovule gives rise to the ________.,1
144,What is the term for a fruit that develops from tissues other than the ovary?,1
144,The ________ is the outermost covering of a fruit.,1
144,________ is a useful method of asexual reproduction for propagating hard-to-root plants.,1
144,Which of the following is an advantage of asexual reproduction?,1
144,Plants that flower once in their lifetime are known as ________.,1
144,Plant species that complete their lifecycle in one season are known as ________.,1
144,What is the process of propagation of plants that involves the placement of a portion of the,0
144,Describe the process that leads to the development of a seed.,0
144,What is pollen that floats on water?,0
144,Which of the following is correct about pollen tube RNA?,0
144,Megasporophylls are present in the megasporangium.,0
144,"In conifers, the female cones of a gametophyte are located",0
144,Which of the following is not a characteristic of monocots?,0
144,Visual Connection: What is the visual connection between a computer and a visual connection?,0
144,Which of the following is not a mechanism that prevents self-fertilization in,0
144,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
144,Compare the mechanisms and methods of natural and artificial asexual reproduction.,0
144,Which of the following is correct about cross-pollination?,0
144,Describe the reproductive structures of a plant.,0
144,What is the cycle of plant reproduction called?,0
144,Fruits are used for what purpose?,0
144,What is the ovule of a typical seed?,0
144,Artificial Methods of Asexual Reproduction are used to produce artificial methods of asexual reproduction,0
144,Describe the advantages and disadvantages of natural and artificial asexual reproduction.,0
144,Describe the components of a complete flower.,0
144,Fruit and Seed Dispersal by Fruit and Seed Dispersal by Fruit and Seed Dispers,0
144,Gymnosperms and angiosperms are not related by any genetic feature,0
144,Explain cross-pollination and the ways in which it takes place.,0
144,What is the term for a species with male and female flowers borne on a single,0
144,What is the advantage of asexual reproduction?,0
145,What event is thought to have contributed to the evolution of eukaryotes?,1
145,Which characteristic is shared by prokaryotes and eukaryotes?,1
145,Mitochondria most likely evolved by _____________.,1
145,Which of these protists is believed to have evolved following a secondary endosymbiosis?,1
145,Protists that have a pellicle are surrounded by ______________.,1
145,Protists with the capabilities to perform photosynthesis and to absorb nutrients from dead organisms are called ______________.,1
145,Alternation of generations describes which of the following?,1
145,Which protist group exhibits mitochondrial remnants with reduced functionality?,1
145,Conjugation between two Paramecia produces ________ total daughter cells.,1
145,What is the function of the raphe in diatoms?,1
145,What genus of protists appears to contradict the statement that unicellularity restricts cell size?,1
145,An example of carbon fixation is _____________.,1
145,Which parasitic protist evades the host immune system by altering its surface proteins with each generation?,1
145,What is the disease downy mildew caused by?,0
145,What is alternation of generations?,0
145,1 n zoospores form in the sporangia.,0
145,Watch this video to see T. brucei swimming.,0
145,What are thylakoids?,0
145,Describe the metabolic diversity of protists.,0
145,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
145,Mitosis and meiosis occur during sexual reproduction.,0
145,What is the last common ancestor of eukaryotes?,0
145,What is the function of mitochondria in prokaryotes?,0
145,Click to view content.,0
145,Which of the following is not a characteristic of ciliates?,0
145,What is the cellular type of a plasmodial slime mold?,0
145,What is the name of the chlorophyte that primarily inhabits freshwater and,0
145,What is the process of nuclear division that occurs when replicated chromosomes are divided,0
145,What are eukaryotes that are photosynthetic?,0
145,Dinoflagellates are a part of plankton. What are they?,0
145,Which of the following is correct about mitochondria?,0
145,Endosymbiotic Theory: What is the theory of endosymbiotic,0
145,Which of the following is correct about the supergroups?,0
145,Chromalveolata are a group of chromalveol,0
145,Motility is a measure of the relative strength of the currency.,0
145,Forams are a part of the Royal Institute of British Columbia.,0
145,Algae are a type of algae that is a part of the Mediterranean diet,0
145,Cell Structure of a cell is determined by cell type.,0
145,What is the role of anaerobic parabasalids in the digestion of,0
146,Which of the following is the type of cell largely responsible for type I hypersensitivity responses?,1
146,Which of the following are the main mediators/initiators of type II hypersensitivity reactions?,1
146,"Inflammatory molecules are released by mast cells in type I hypersensitivities; type II hypersensitivities, however, are characterized by which of the following?",1
146,An immune complex is an aggregate of which of the following?,1
146,Which of the following is a common treatment for type III hypersensitivity reactions?,1
146,Which of the following induces a type III hypersensitivity?,1
146,Which one of the following is not an example of a type IV hypersensitivity?,1
146,Which of the following is an example of an organ-specific autoimmune disease?,1
146,Which of the following is an example of a systemic autoimmune disease?,1
146,Which of the following is a genetic disease that results in lack of production of antibodies?,1
146,Which of the following is a genetic disease that results in almost no adaptive immunity due to lack of B and/ or T cells?,1
146,All but which one of the following are examples of secondary immunodeficiencies?,1
146,Cancer results when a mutation leads to which of the following?,1
146,Tumor antigens are ________ that are inappropriately expressed and found on abnormal cells.,1
146,Compare the causes of primary and secondary immunodeficiencies.,0
146,Cell-Mediated Response to Tumors is a result of a cell-mediated,0
146,"De self to self, from self to self, from self to self, from self to self",0
146,Cytotoxic T-cell destruction of the insulin-producing  cells of the pancre,0
146,"Signs and Symptoms of a Symptomatic Disorder include: Symptoms,",0
146,Hay fever is a common symptom of the flu.,0
146,Which type of cancer vaccine is most effective against HPV and hepatitis B?,0
146,Which of the following is not a possible explanation for type I hypersensitivity reactions?,0
146,Describe the role of immunosuppression in transplantation.,0
146,Granule Components are a component of the granules.,0
146,What is the normal range of blood-oxygen saturation?,0
146,Multiple sclerosis is a disease of the central nervous system that affects the brain and,0
146,Hypersensitivity is a type of hypersensitivity that is associated with Type II hypersensitivity.,0
146,What is an antigen in myasthenia gravis?,0
146,Destruction of adrenal gland cells by cytotoxic T cells is a major cause of death,0
146,Which of the following is not a characteristic of bone marrow transplants?,0
146,What is the main cause of celiac disease?,0
146,Flaw in differentiation of B cells and absence of specific antibodies.,0
146,"Immunosuppressive therapies (e.g., chemotherapy, radiotherapy) are used",0
146,Effet on Immune Function of the Immune System.,0
146,Explain why hypersensitivity pneumonitis is considered an occupational disease.,0
146,What is the most common type III hypersensitivity?,0
146,"Stimulates the generation of bradykinin, which causes increased vaso",0
146,Granulomas are a common complication of chronic infections and chronic infections.,0
146,What is a recombinant plasmid with genes for tumor antigen,0
146,Jump to the next Clinical Focus box.,0
146,Type 1 Diabetes is a condition of type 1 diabetes. Type 1 Diabetes is a condition,0
146,Systemic autoimmune diseases are associated with a wide range of autoimmune,0
147,What is the difference between micro- and macroevolution?,1
147,Population genetics is the study of:,1
147,Which of the following populations is not in Hardy-Weinberg equilibrium?,1
147,"When male lions reach sexual maturity, they leave their group in search of a new pride. This can alter the allele frequencies of the population through which of the following mechanisms?",1
147,Which of the following evolutionary forces can introduce new genetic variation into a population?,1
147,What is assortative mating?,1
147,"When closely related individuals mate with each other, or inbreed, the offspring are often not as fit as the offspring of two unrelated individuals. Why?",1
147,What is a cline?,1
147,Which type of selection results in greater genetic variance in a population?,1
147,"When males and females of a population look or act differently, it is referred to as ________.",1
147,The good genes hypothesis is a theory that explains what?,1
147,Diversifying Selections is a key to a successful career.,0
147,Scientific Method Connection Testing the Bottleneck Effect using a Scientific Method Connection Test.,0
147,Click to view content.,0
147,The Hardy-Weinberg Principle of Equilibrium is a principle of equilibrium that,0
147,What is the genetic basis for an athlete’s ability to run fast?,0
147,What is the bottleneck effect?,0
147,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
147,What is genetic drift?,0
147,Describe the different types of variation in a population.,0
147,Directional Selection is a selection of the direction of the direction of selection.,0
147,Gene Flow is a function of Gene Expression. Gene Expression is a function of Gene,0
147,Which of the following is correct about side-blotched lizards?,0
147,Which of the following models of sexual selection is based on the Fisherian runaway model,0
147,What is genetic variance?,0
147,Explain why only natural selection can be used to produce heritable variation?,0
147,What is the story of the peppered moth?,0
147,What is assortative mating?,0
147,Go to this site to watch an animation of random sampling and genetic drift in action.,0
147,What is genetic drift?,0
147,Frequency-dependent Selection is a type of Selection that is based on frequency.,0
147,Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link to Learning Link,0
147,What is the effect of genetic drift on a population?,0
148,All of the following are forms of restraint of trade that company might use to reduce competition except:,1
148,What was the first antitrust law enacted?.,1
148,Which of the following is not prohibited by the Sherman Act?,1
148,Which of the following are possible penalties for violation of the Sherman Act?,1
148,Which of the following are considered illegal by the Clayton Act?,1
148,The following are exempt from antitrust laws:,1
148,When was the Federal Trade Commission established?,1
148,The following are bureaus of the Federal Trade Commission except:,1
148,Which of the following is correct about mergers and consolidation practices?,0
148,Which of the following was not a problem with the growth of the manufacturing and distributing industries,0
148,Interlocking directorates are boards of competing companies with common members sitting on each board.,0
148,What is the minimum requirement for a labor union to be able to organize and bargain within,0
148,Which of the following is not a major antitrust law?,0
148,What are antitrust laws?,0
148,What was the design of the trusts that allowed the cooperative businesses to maintain?,0
148,The Sherman Act prohibits all contracts and interactions that unreasonably restrain foreign trade and,0
148,Which of the following is correct about antitrust laws?,0
148,What was the main concern about mergers and acquisitions in the late 1800s?,0
148,Which of the following is not a possible penalty for a violation of the Sherman Act?,0
148,Corporate mergers are mergers that result in the acquisition of competing companies.,0
148,The Sherman Antitrust Act is a federal law that protects the United States from unfair competition,0
148,Antitrust Laws are a result of the use of antitrust laws.,0
148,What are antitrust laws?,0
148,The Sherman Antitrust Act is a federal law that protects the United States from unfair competition,0
149,What type of receptor cell is responsible for transducing pain stimuli?,1
149,Which of these cranial nerves is part of the gustatory system?,1
149,Which submodality of taste is sensitive to the pH of saliva?,1
149,Axons from which neuron in the retina make up the optic nerve?,1
149,What type of receptor cell is involved in the sensations of sound and balance?,1
149,Which of these sensory modalities does not pass through the ventral posterior thalamus?,1
149,Which nucleus in the medulla is connected to the inferior colliculus?,1
149,Visual stimuli in the upper-left visual field will be processed in what region of the primary visual cortex?,1
149,Which of the following is a direct target of the vestibular ganglion?,1
149,Which region of the frontal lobe is responsible for initiating movement by directly connecting to cranial and spinal motor neurons?,1
149,Which extrapyramidal tract incorporates equilibrium sensations with motor commands to aid in posture and movement?,1
149,Which region of gray matter in the spinal cord contains motor neurons that innervate skeletal muscles?,1
149,What type of reflex can protect the foot when a painful stimulus is sensed?,1
149,What is the name for the topographical representation of the sensory input to the somatosensory cortex?,1
149,Which of the following is not a characteristic of Danielle Reed?,0
149,Low frequency vibration (5–15 Hz) is a common frequency of low frequency vibration.,0
149,Describe several reflex arcs and their functional roles.,0
149,Which of the following is not a part of the CNS?,0
149,Which of the following is not a reflex?,0
149,Bulbous corpuscle.,0
149,Ventral Horn Output Output Output Output Output Output Output Output,0
149,What are depth cues used for?,0
149,Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision Vision,0
149,What is the reflex that causes dorsiflexion of the foot called?,0
149,Which of the following structures is not part of the auditory canal?,0
149,*,0
149,"What is the visual cortex, somatosensory cortex, and gustatory cortex all part",0
149,Which of the following is correct about the axons in the optic nerve?,0
149,Mucosal membranes are located at the epidermal–dermal junction and are,0
149,What is the most important part of the motor response section?,0
149,What is the condition that occurs when the frontal lobe of the brain moves relative to,0
149,"In line with tendons, in line with tendons, in line with tendons, in",0
149,What is the sensation of heat associated with hot peppers?,0
149,Mechanoreceptors of Somatosensation are expressed by the me,0
149,What is the primary visual processing area?,0
149,Which of the following is not a prefrontal area?,0
149,What is a stretch reflex?,0
149,Which of the following is not a specialized reflex to protect the surface of the eye?,0
149,Which of the following is correct about the topographical map of the human body?,0
149,Which of the following is not a part of the auditory pathway for the auditory process,0
149,What is the sensory response to salty foods that is triggered by gustatory receptor cells?,0
149,Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive Link: Interactive,0
150,All of the following are considered unfair trade practices except:,1
150,The following are examples of a company giving misleading price information except:,1
150,What are the following examples of unfair trade practices?,0
150,Which of the following was not a result of the Wheeler-Lea Act?,0
150,Which of the following is not a consumer protection mission?,0
150,- Example of a sample of a sample of a sample of a sample,0
151,What country is the United States legal system derived from?,1
151,What is the function of law in the United States?,1
151,"As a judge, Baxter applies common law rules. These rules develop from:",1
151,The legislature of the state of Wyoming enacts a new statute that sets standards for the liability of businesses selling defective products. This statute applies in:,1
151,Four sources of law in the U.S. legal system are:,1
151,Where can you find a codification of federal laws?,1
151,Regulations are:,1
151,Some of the rights in the Constitution’s Bill of Rights extends to Corporations.,1
151,Forms of Alternative Dispute Resolution (“ADR”) include all of the following except:,1
151,Consequences of being convicted a crime include all of the following except:,1
151,Business ethics are a set of rules that a company must follow to make ethical decisions.,0
151,Laws are standards and rules adopted by administrative agencies that govern how laws will be enforced.,0
151,"Business law is a broad area of the law. It includes contracts, tax law, corporate",0
151,Which of the following is not a tort liability theory?,0
151,What is the US Code?,0
151,Resolving Disputes is a process that involves a number of steps.,0
151,What is the main purpose of a contract?,0
151,What is case law?,0
151,State Law is a law that governs the state.,0
151,What are the laws that all citizens of the United States are expected to follow?,0
151,Business and the United States Constitution are both governed by the United States Constitution and the United States,0
151,Which of the following is not an example of antitrust law?,0
151,Which case is an example of case law?,0
151,Securities regulation involves federal and state regulation of securities and stocks by governmental regulatory agencies.,0
151,Contracts are a form of contracting that is used by the United States government to enforce,0
151,Which of the following is not a notable area of employment and labor law?,0
151,Which of the following is not a provision of the Constitution that allows federal lawmaking and enforcement,0
151,American Common Law is a common law practice in the United States.,0
151,The Constitution provides for the protection of the United States Constitution.,0
151,What is the legal system of the United States based on?,0
152,Who was the first psychologist to use psychology in advertising?,1
152,Which test designed for the Army was used for recruits who were not fluent in English?,1
152,Which area of I-O psychology measures job satisfaction?,1
152,Which statement best describes the Hawthorne effect?,1
152,Which of the following questions is illegal to ask in a job interview in the United States?,1
152,Which of the following items is not a part of KSAs?,1
152,Who is responsible for enforcing federal laws that make it illegal to discriminate against a job applicant?,1
152,A ________ is an example of a tactical team.,1
152,Which practice is an example of Theory X management?,1
152,Which is one effect of the team halo effect?,1
152,Which of the following is the most strongly predictive factor of overall job satisfaction?,1
152,What is the name for what occurs when a supervisor offers a work-related reward in exchange for a sexual favor?,1
152,What aspect of an office workstation would a human factors psychologist be concerned about?,1
152,A human factors psychologist who studied how a worker interacted with a search engine would be researching in the area of ________.,1
152,Which of the following is not a job satisfaction review site?,0
152,What is the status quo of a transformational leader?,0
152,What is the fairness of the processes by which outcomes are determined in conflicts with or among employees,0
152,Jordan sued the New York City Police Department for discrimination and civil rights violations. He claimed that,0
152,What is a performance appraisal?,0
152,"Harassment is not a crime involving race, national origin, religion,",0
152,What was the main argument against Taylor’s management approach?,0
152,Watch this video to hear first-hand accounts of the original Hawthorne studies from,0
152,Describe key elements of management and leadership.,0
152,Breaking down the elements of a task is a way of doing this.,0
152,How are decisions made?,0
152,Which of the following is not an example of a human factors psychology study?,0
152,Goals are achieved through enticements and rewards.,0
152,Area 0 - Area 0 - Area 0 - Area 0,0
152,Howell (2003) outlines some important areas of research and practice in the field of human factors,0
152,Describe the history of industrial and organizational psychology.,0
152,Which of the following is not a measure of effectiveness of training?,0
152,Which of the following is not a topic of the organizational psychology project?,0
152,How satisfied are you with your job?,0
152,What is the gender pay gap?,0
152,Describe the approaches to and issues surrounding performance assessment.,0
152,Which of the following is not a conclusion that is consistent with Atkins and Wood’s,0
152,Describe the types of job training that is offered by the company.,0
152,Mentoring is a form of informal training in which an experienced employee guides the work of,0
152,What is a common response to a business’s failure to achieve profit goals?,0
152,Which of the following is not a type of sexual harassment?,0
152,What is the specialty of the Society for Industrial and Organizational Psychology?,0
152,Attention: Attention Attention: Attention Attention: Attention Attention: Attention: Attention: Attention: Attention:,0
153,What factor makes caste systems closed?,1
153,What factor makes class systems open?,1
153,Which of these systems allows for the most social mobility?,1
153,Which person best illustrates opportunities for upward social mobility in the United States?,1
153,Which statement illustrates low status consistency?,1
153,"Based on meritocracy, a physician’s assistant would:",1
153,"In the United States, most people define themselves as:",1
153,Structural mobility occurs when:,1
153,"The behaviors, customs, and norms associated with a class are known as:",1
153,Which of the following scenarios is an example of intergenerational mobility?,1
153,Occupational prestige means that jobs are:,1
153,Social stratification is a system that:,1
153,Which graphic concept best illustrates the concept of social stratification?,1
153,The GNI PPP figure represents:,1
153,The basic premise of the Davis-Moore thesis is that the unequal distribution of rewards in social stratification:,1
153,"Unlike Davis and Moore, Melvin Tumin believed that, because of social stratification, some qualified people were _______ higher-level job positions.",1
153,Which statement represents stratification from the perspective of symbolic interactionism?,1
153,"When Karl Marx said workers experience alienation, he meant that workers:",1
153,Conflict theorists view capitalists as those who:,1
153,Which of the following is not a type of stratification system?,0
153,What is the main purpose of novels of the era?,0
153,What is the social standing of a person’s parents a key determinant of,0
153,Status Consistency is a condition of Status Consistency.,0
153,Which of the following is correct about a class system?,0
153,Which of the following is not a trait of the lower-middle class?,0
153,Social mobility refers to the ability to change positions within a social stratification system.,0
153,What is the level of wealth available to a certain socioeconomic class in order to acquire the,0
153,Conflict theorists believe that the strained working relationship between employers and employees still exists.,0
153,Standard of Living: What is the standard of living in the United States?,0
153,Class Traits are classified as a class of trait.,0
153,What is a characteristic of Victorian social problem novels?,0
153,What is the per capita gross domestic product?,0
153,Which of the following is not a characteristic of intragenerational mobility?,0
153,Which of the following is correct about the United States?,0
153,Which of the following is correct about Kate’s transition from commoner to queen?,0
153,What is social stratification?,0
153,Which of the following is not a category that affects social stratification?,0
153,Symbolic interactionism is a theory that uses everyday interactions of individuals to explain society as,0
153,Which of the following is not true?,0
153,Which of the following is not a sociological perspective?,0
153,What is primogeniture?,0
153,Which of the following is correct about the British royal family?,0
153,Systems of Stratification: What is the main goal of the Systems of Stratification?,0
153,"Social stratification systems determine social position based on income, education, and occupation. What does",0
153,Conflict theorists believe that social stratification perpetuates inequality.,0
153,"In the United States, people like to believe everyone has an equal chance at success.",0
153,What was the main cause of the inequalities between industrialized and nonindustrialized nations,0
153,"Social mobility is not a universal phenomenon, but it is a trend that sociologists use",0
153,"What do people with annual incomes of $150,000 call themselves?",0
153,Which of the following is correct about the living standards of low-income countries?,0
153,Which of the following is not a subset of the working class?,0
153,What does PPP stand for?,0
153,Which of the following was not a reason for authors to speak out about class issues?,0
153,9.1 What Is Social Stratification?,0
153,Which of the following is not a function of the upper class?,0
